,GeoName,IndustryClassification,Description,ComponentName,year,GDP
96,Delaware,42,Wholesale trade,Real GDP by state,2013,2128.0
97,Delaware,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2013,2570.0
98,Delaware,55,Management of companies and enterprises,Real GDP by state,2013,
99,Delaware,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2013,2108.0
100,Delaware,521-522,"Federal Reserve banks, credit intermediation, and related services",Real GDP by state,2014,
101,Delaware,92,Government,Real GDP by state,2014,6007.0
102,Delaware,531,Real estate,Real GDP by state,2014,
103,Delaware,325,Chemical products manufacturing,Real GDP by state,2014,
104,Delaware,23,Construction,Real GDP by state,2014,1677.0
105,Delaware,44-45,Retail trade,Real GDP by state,2014,2644.0
106,Delaware,42,Wholesale trade,Real GDP by state,2014,2180.0
107,Delaware,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2014,
108,Delaware,55,Management of companies and enterprises,Real GDP by state,2014,1109.0
109,Delaware,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2014,
0,District of Columbia,92,Government,Real GDP by state,2004,32719.0
1,District of Columbia,5411,Legal services,Real GDP by state,2004,10728.0
2,District of Columbia,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2004,7658.0
3,District of Columbia,531,Real estate,Real GDP by state,2004,6403.0
4,District of Columbia,81,"Other services, except government",Real GDP by state,2004,5688.0
5,District of Columbia,61,Educational services,Real GDP by state,2004,2887.0
6,District of Columbia,511,"Publishing industries, except Internet (includes software)",Real GDP by state,2004,2302.0
7,District of Columbia,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2004,2171.0
8,District of Columbia,"515, 517",Broadcasting and telecommunications,Real GDP by state,2004,2137.0
9,District of Columbia,561,Administrative and support services,Real GDP by state,2004,2059.0
10,District of Columbia,92,Government,Real GDP by state,2005,33156.0
11,District of Columbia,5411,Legal services,Real GDP by state,2005,9882.0
12,District of Columbia,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2005,7918.0
13,District of Columbia,531,Real estate,Real GDP by state,2005,6686.0
14,District of Columbia,81,"Other services, except government",Real GDP by state,2005,5862.0
15,District of Columbia,61,Educational services,Real GDP by state,2005,2805.0
16,District of Columbia,511,"Publishing industries, except Internet (includes software)",Real GDP by state,2005,2350.0
17,District of Columbia,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2005,2177.0
18,District of Columbia,"515, 517",Broadcasting and telecommunications,Real GDP by state,2005,2617.0
19,District of Columbia,561,Administrative and support services,Real GDP by state,2005,2313.0
20,District of Columbia,92,Government,Real GDP by state,2006,33588.0
21,District of Columbia,5411,Legal services,Real GDP by state,2006,10230.0
22,District of Columbia,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2006,8166.0
23,District of Columbia,531,Real estate,Real GDP by state,2006,7036.0
24,District of Columbia,81,"Other services, except government",Real GDP by state,2006,5914.0
25,District of Columbia,61,Educational services,Real GDP by state,2006,2843.0
26,District of Columbia,511,"Publishing industries, except Internet (includes software)",Real GDP by state,2006,2059.0
27,District of Columbia,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2006,2200.0
28,District of Columbia,"515, 517",Broadcasting and telecommunications,Real GDP by state,2006,2525.0
29,District of Columbia,561,Administrative and support services,Real GDP by state,2006,2399.0
30,District of Columbia,92,Government,Real GDP by state,2007,33082.0
31,District of Columbia,5411,Legal services,Real GDP by state,2007,11038.0
32,District of Columbia,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2007,8298.0
33,District of Columbia,531,Real estate,Real GDP by state,2007,7374.0
34,District of Columbia,81,"Other services, except government",Real GDP by state,2007,6108.0
35,District of Columbia,61,Educational services,Real GDP by state,2007,2865.0
36,District of Columbia,511,"Publishing industries, except Internet (includes software)",Real GDP by state,2007,2384.0
37,District of Columbia,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2007,2271.0
38,District of Columbia,"515, 517",Broadcasting and telecommunications,Real GDP by state,2007,3140.0
39,District of Columbia,561,Administrative and support services,Real GDP by state,2007,2545.0
40,District of Columbia,92,Government,Real GDP by state,2008,34275.0
41,District of Columbia,5411,Legal services,Real GDP by state,2008,12342.0
42,District of Columbia,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2008,8739.0
43,District of Columbia,531,Real estate,Real GDP by state,2008,7624.0
44,District of Columbia,81,"Other services, except government",Real GDP by state,2008,6241.0
45,District of Columbia,61,Educational services,Real GDP by state,2008,2979.0
46,District of Columbia,511,"Publishing industries, except Internet (includes software)",Real GDP by state,2008,2098.0
47,District of Columbia,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2008,2339.0
48,District of Columbia,"515, 517",Broadcasting and telecommunications,Real GDP by state,2008,3331.0
49,District of Columbia,561,Administrative and support services,Real GDP by state,2008,2645.0
50,District of Columbia,92,Government,Real GDP by state,2009,36005.0
51,District of Columbia,5411,Legal services,Real GDP by state,2009,10637.0
52,District of Columbia,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2009,8365.0
53,District of Columbia,531,Real estate,Real GDP by state,2009,7527.0
54,District of Columbia,81,"Other services, except government",Real GDP by state,2009,6094.0
55,District of Columbia,61,Educational services,Real GDP by state,2009,3135.0
56,District of Columbia,511,"Publishing industries, except Internet (includes software)",Real GDP by state,2009,
57,District of Columbia,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2009,2400.0
58,District of Columbia,"515, 517",Broadcasting and telecommunications,Real GDP by state,2009,3178.0
59,District of Columbia,561,Administrative and support services,Real GDP by state,2009,2533.0
60,District of Columbia,92,Government,Real GDP by state,2010,37281.0
61,District of Columbia,5411,Legal services,Real GDP by state,2010,9740.0
62,District of Columbia,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2010,8906.0
63,District of Columbia,531,Real estate,Real GDP by state,2010,8137.0
64,District of Columbia,81,"Other services, except government",Real GDP by state,2010,6167.0
65,District of Columbia,61,Educational services,Real GDP by state,2010,3069.0
66,District of Columbia,511,"Publishing industries, except Internet (includes software)",Real GDP by state,2010,
67,District of Columbia,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2010,2539.0
68,District of Columbia,"515, 517",Broadcasting and telecommunications,Real GDP by state,2010,3099.0
69,District of Columbia,561,Administrative and support services,Real GDP by state,2010,2674.0
70,District of Columbia,92,Government,Real GDP by state,2011,37599.0
71,District of Columbia,5411,Legal services,Real GDP by state,2011,9813.0
72,District of Columbia,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2011,9093.0
73,District of Columbia,531,Real estate,Real GDP by state,2011,8616.0
74,District of Columbia,81,"Other services, except government",Real GDP by state,2011,6341.0
75,District of Columbia,61,Educational services,Real GDP by state,2011,3071.0
76,District of Columbia,511,"Publishing industries, except Internet (includes software)",Real GDP by state,2011,
77,District of Columbia,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2011,2558.0
78,District of Columbia,"515, 517",Broadcasting and telecommunications,Real GDP by state,2011,2998.0
79,District of Columbia,561,Administrative and support services,Real GDP by state,2011,2998.0
80,District of Columbia,92,Government,Real GDP by state,2012,37686.0
81,District of Columbia,5411,Legal services,Real GDP by state,2012,9324.0
82,District of Columbia,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2012,9603.0
83,District of Columbia,531,Real estate,Real GDP by state,2012,8936.0
84,District of Columbia,81,"Other services, except government",Real GDP by state,2012,6401.0
85,District of Columbia,61,Educational services,Real GDP by state,2012,3078.0
86,District of Columbia,511,"Publishing industries, except Internet (includes software)",Real GDP by state,2012,
87,District of Columbia,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2012,2592.0
88,District of Columbia,"515, 517",Broadcasting and telecommunications,Real GDP by state,2012,2699.0
89,District of Columbia,561,Administrative and support services,Real GDP by state,2012,3036.0
90,District of Columbia,92,Government,Real GDP by state,2013,36719.0
91,District of Columbia,5411,Legal services,Real GDP by state,2013,8819.0
92,District of Columbia,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2013,9558.0
93,District of Columbia,531,Real estate,Real GDP by state,2013,9113.0
94,District of Columbia,81,"Other services, except government",Real GDP by state,2013,6486.0
95,District of Columbia,61,Educational services,Real GDP by state,2013,3241.0
96,District of Columbia,511,"Publishing industries, except Internet (includes software)",Real GDP by state,2013,
97,District of Columbia,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2013,2667.0
98,District of Columbia,"515, 517",Broadcasting and telecommunications,Real GDP by state,2013,3140.0
99,District of Columbia,561,Administrative and support services,Real GDP by state,2013,3062.0
100,District of Columbia,92,Government,Real GDP by state,2014,37298.0
101,District of Columbia,5411,Legal services,Real GDP by state,2014,
102,District of Columbia,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2014,
103,District of Columbia,531,Real estate,Real GDP by state,2014,
104,District of Columbia,81,"Other services, except government",Real GDP by state,2014,6571.0
105,District of Columbia,61,Educational services,Real GDP by state,2014,3324.0
106,District of Columbia,511,"Publishing industries, except Internet (includes software)",Real GDP by state,2014,0.0
107,District of Columbia,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2014,
108,District of Columbia,"515, 517",Broadcasting and telecommunications,Real GDP by state,2014,
109,District of Columbia,561,Administrative and support services,Real GDP by state,2014,
0,Florida,531,Real estate,Real GDP by state,2004,99893.0
1,Florida,92,Government,Real GDP by state,2004,95987.0
2,Florida,23,Construction,Real GDP by state,2004,60241.0
3,Florida,44-45,Retail trade,Real GDP by state,2004,55899.0
4,Florida,42,Wholesale trade,Real GDP by state,2004,51033.0
5,Florida,561,Administrative and support services,Real GDP by state,2004,28941.0
6,Florida,621,Ambulatory health care services,Real GDP by state,2004,27490.0
7,Florida,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2004,26159.0
8,Florida,81,"Other services, except government",Real GDP by state,2004,21634.0
9,Florida,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2004,21437.0
10,Florida,531,Real estate,Real GDP by state,2005,115146.0
11,Florida,92,Government,Real GDP by state,2005,91219.0
12,Florida,23,Construction,Real GDP by state,2005,65575.0
13,Florida,44-45,Retail trade,Real GDP by state,2005,60644.0
14,Florida,42,Wholesale trade,Real GDP by state,2005,54840.0
15,Florida,561,Administrative and support services,Real GDP by state,2005,33023.0
16,Florida,621,Ambulatory health care services,Real GDP by state,2005,28917.0
17,Florida,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2005,27983.0
18,Florida,81,"Other services, except government",Real GDP by state,2005,22053.0
19,Florida,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2005,21322.0
20,Florida,531,Real estate,Real GDP by state,2006,120872.0
21,Florida,92,Government,Real GDP by state,2006,92167.0
22,Florida,23,Construction,Real GDP by state,2006,65231.0
23,Florida,44-45,Retail trade,Real GDP by state,2006,62142.0
24,Florida,42,Wholesale trade,Real GDP by state,2006,57129.0
25,Florida,561,Administrative and support services,Real GDP by state,2006,32006.0
26,Florida,621,Ambulatory health care services,Real GDP by state,2006,30895.0
27,Florida,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2006,29550.0
28,Florida,81,"Other services, except government",Real GDP by state,2006,22623.0
29,Florida,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2006,
30,Florida,531,Real estate,Real GDP by state,2007,124081.0
31,Florida,92,Government,Real GDP by state,2007,99094.0
32,Florida,23,Construction,Real GDP by state,2007,57939.0
33,Florida,44-45,Retail trade,Real GDP by state,2007,59718.0
34,Florida,42,Wholesale trade,Real GDP by state,2007,57948.0
35,Florida,561,Administrative and support services,Real GDP by state,2007,32171.0
36,Florida,621,Ambulatory health care services,Real GDP by state,2007,31082.0
37,Florida,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2007,29275.0
38,Florida,81,"Other services, except government",Real GDP by state,2007,22363.0
39,Florida,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2007,22446.0
40,Florida,531,Real estate,Real GDP by state,2008,122528.0
41,Florida,92,Government,Real GDP by state,2008,98303.0
42,Florida,23,Construction,Real GDP by state,2008,46913.0
43,Florida,44-45,Retail trade,Real GDP by state,2008,55991.0
44,Florida,42,Wholesale trade,Real GDP by state,2008,55053.0
45,Florida,561,Administrative and support services,Real GDP by state,2008,28931.0
